USRID	RST
86666	0
86673	1
86682	1
86685	0
86692	0
86697	1
86715	0
86716	0
86744	0
86749	1
86757	0
86765	0
86789	0
86807	0
86808	0
86818	1
86827	1
86830	1
86831	0
86840	0
86845	0
86848	0
86895	0
86897	0
86899	0
86944	0
86955	0
86958	0
86963	1
86965	0
86974	0
86978	0
86987	1
86995	1
87013	0
87016	0
87018	0
87038	1
87047	0
87053	0
87058	0
87059	0
87062	0
87072	0
87075	0
87076	0
87077	1
87078	0
87118	0
87127	0
87130	0
87132	0
87139	0
87152	0
87182	0
87187	0
87191	0
87202	0
87205	0
87211	0
87227	0
87232	0
87246	0
87263	0
87269	0
87304	0
87306	0
87345	0
87346	0
87374	0
87420	0
87426	0
87427	1
87438	0
87441	0
87448	1
87449	0
87464	0
87497	0
87508	0
87545	0
87547	0
87561	0
87575	0
87617	0
87622	0
87636	0
87641	0
87643	1
87664	0
87670	0
87674	0
87682	0
87683	0
87690	0
87708	0
87725	0
87733	1
87736	0
87764	0
87779	0
87791	0
87810	1
87813	1
87824	0
87829	1
87835	0
87845	1
87852	0
87859	0
87863	0
87878	0
87888	0
87914	0
87923	0
87930	0
87952	0
87964	0
87977	1
87979	0
87987	0
87991	0
87998	0
88029	0
88038	1
88053	0
88078	0
88089	0
88090	0
88093	0
88111	0
88120	0
88139	0
88141	0
88146	0
88148	0
88150	0
88163	1
88182	0
88196	1
88207	0
88211	1
88214	0
88235	0
88260	0
88274	0
88285	0
88286	0
88292	1
88307	0
88313	1
88322	1
88332	0
88339	0
88343	0
88345	0
88350	1
88365	0
88371	0
88403	0
88412	0
88418	0
88426	0
88436	0
88441	0
88452	1
88454	0
88462	0
88471	1
88479	0
88492	1
88494	0
88504	0
88514	0
88549	0
88564	0
88592	1
88597	0
88606	1
88620	1
88633	0
88644	0
88656	0
88667	0
88684	0
88691	0
88697	1
88712	0
88716	1
88719	0
88721	0
88734	0
88785	0
88790	0
88812	0
88823	0
88828	0
88829	1
88834	0
88836	0
88839	0
88851	0
88859	0
88862	1
88863	0
88870	0
88891	0
88902	0
88949	0
88951	0
88957	0
88961	0
88967	0
88968	0
88971	0
88984	1
89004	0
89027	0
89044	0
89053	0
89057	0
89059	0
89060	0
89109	0
89134	0
89151	0
89154	0
89160	0
89163	0
89165	0
89181	0
89186	1
89190	0
89201	0
89202	0
89204	0
89221	1
89234	1
89239	1
89252	1
89264	1
89265	0
89270	0
89273	0
89275	0
89295	0
89302	0
89311	0
89315	0
89318	0
89322	0
89337	1
89338	0
89343	1
89344	0
89354	0
89361	0
89374	0
89395	1
89398	0
89417	0
89420	0
89439	0
89447	0
89464	1
89471	0
89481	0
89514	0
89526	0
89528	0
89544	0
89547	1
89549	1
89552	1
89553	0
89572	0
89575	0
89595	0
89606	0
89609	0
89639	1
89648	0
89651	1
89676	0
89678	0
89682	0
89684	1
89685	0
89692	1
89700	0
89708	0
89713	0
89754	1
89760	0
89761	0
89764	0
89768	0
89785	0
89803	0
89809	0
89822	0
89824	0
89826	0
89828	0
89867	0
89870	1
89872	0
89883	0
89888	1
89894	0
89906	0
89912	0
89918	0
89938	0
89955	0
89964	0
89983	0
89987	0
89994	0
90002	0
90011	0
90013	0
90021	0
90023	0
90038	0
90045	1
90052	1
90071	0
90081	0
90119	1
90138	0
90168	0
90179	0
90184	0
90191	0
90192	0
90197	0
90200	1
90208	0
90211	0
90229	0
90236	0
90264	0
90295	0
90305	0
90307	0
90311	1
90330	0
90347	0
90350	0
90369	1
90372	0
90378	0
90390	0
90391	0
90393	0
90398	0
90399	0
90402	0
90403	0
90419	0
90427	0
90431	0
90432	0
90440	0
90453	0
90463	0
90478	0
90500	0
90508	1
90510	0
90554	0
90563	0
90570	0
90583	0
90590	0
90597	0
90603	0
90622	0
90624	0
90629	0
90644	1
90659	0
90660	0
90670	0
90671	0
90708	0
90717	0
90718	0
90722	0
90728	0
90736	0
90738	0
90746	0
90751	0
90765	1
90781	0
90795	1
90813	0
90821	1
90854	0
90857	1
90860	0
90877	0
90880	0
90889	1
90892	1
90913	0
90916	0
90946	0
90967	0
90974	0
90993	0
90995	0
91009	0
91032	0
91035	0
91042	1
91053	0
91064	0
91075	0
91077	0
91089	0
91118	0
91129	0
91140	0
91148	0
91158	0
91167	0
91182	0
91183	0
91189	0
91197	0
91199	0
91206	0
91233	0
91238	0
91241	0
91247	0
91249	0
91250	0
91267	1
91270	0
91274	0
91285	0
91289	0
91290	1
91314	0
91316	0
91340	1
91358	0
91387	0
91392	0
91395	0
91417	0
91426	0
91442	0
91461	0
91476	0
91477	0
91479	0
91485	0
91489	0
91506	0
91526	0
91530	0
91532	1
91534	0
91548	1
91575	0
91592	0
91593	0
91596	1
91606	0
91612	1
91613	0
91646	0
91666	0
91701	0
91708	0
91709	0
91728	1
91737	0
91738	0
91756	0
91770	1
91787	0
91847	0
91863	0
91867	0
91868	1
91872	0
91877	0
91878	0
91881	0
91889	0
91945	0
91949	0
91952	0
91956	0
91963	0
91976	0
91994	0
92004	0
92016	0
92022	0
92024	0
92032	0
92058	0
92059	0
92064	0
92076	0
92079	0
92082	0
92090	0
92117	0
92138	1
92150	1
92163	1
92165	0
92172	0
92173	0
92185	0
92186	0
92211	0
92219	0
92227	0
92239	1
92261	0
92263	0
92277	0
92289	0
92299	0
92312	1
92317	0
92329	1
92358	0
92370	1
92379	0
92383	0
92387	0
92392	0
92398	0
92417	0
92421	0
92427	0
92438	1
92439	0
92453	0
92457	0
92475	0
92478	1
92481	1
92523	1
92527	0
92545	0
92559	0
92570	0
92574	1
92580	1
92589	1
92596	0
92599	1
92610	0
92612	0
92620	0
92621	0
92622	0
92632	0
92646	0
92660	0
92665	0
92666	1
92675	0
92676	0
92677	0
92679	0
92694	1
92701	0
92702	0
92714	0
92735	0
92737	0
92745	0
92773	0
92782	0
92786	0
92790	0
92793	0
92803	0
92804	0
92813	0
92821	1
92826	1
92838	0
92844	0
92869	0
92880	0
92890	1
92900	0
92904	1
92916	0
92920	1
92923	1
92929	0
92930	0
92941	0
92957	0
92969	0
92980	0
92990	1
92999	0
93011	0
93012	0
93017	0
93034	0
93035	0
93044	1
93052	0
93059	0
93062	0
93069	1
93094	0
93098	0
93100	0
93103	0
93117	0
93135	0
93145	0
93146	1
93149	0
93154	0
93184	0
93189	0
93194	0
93196	0
93199	0
93200	0
93202	0
93204	0
93207	1
93211	0
93225	0
93239	0
93242	0
93282	1
93310	1
93325	1
93340	0
93350	0
93354	0
93363	0
93370	0
93374	0
93382	0
93392	0
93396	0
93412	0
93429	0
93450	1
93454	0
93474	0
93486	0
93494	0
93499	0
93515	0
93543	0
93546	0
93576	0
93583	1
93588	0
93592	0
93601	0
93612	0
93615	0
93618	0
93632	0
93639	0
93644	0
93655	0
93660	0
93669	0
93683	0
93697	0
93716	1
93718	1
93731	0
93744	1
93754	1
93760	0
93761	0
93762	0
93766	0
93773	1
93776	0
93780	0
93788	0
93795	0
93798	0
93817	1
93819	0
93821	0
93831	0
93835	0
93876	1
93887	1
93900	0
93911	1
93921	0
93922	1
93929	0
93933	1
93934	0
93936	0
93950	1
93964	0
93983	0
93997	1
94006	0
94009	0
94010	0
94035	0
94044	0
94045	1
94048	0
94064	0
94072	0
94080	0
94099	0
94100	1
94101	0
94109	0
94113	0
94116	0
94129	0
94130	0
94137	0
94171	0
94181	0
94189	0
94192	0
94202	0
94203	0
94205	0
94208	0
94224	0
94232	0
94238	0
94244	0
94260	0
94263	0
94271	1
94279	1
94287	0
94292	0
94300	0
94313	0
94317	1
94319	0
94327	0
94331	0
94340	0
94341	0
94361	0
94362	1
94369	0
94382	1
94395	0
94402	0
94413	0
94422	0
94423	0
94432	0
94436	1
94439	0
94447	0
94453	0
94462	0
94472	0
94525	0
94530	1
94531	0
94532	0
94538	0
94555	0
94560	0
94563	1
94567	1
94581	0
94582	0
94589	0
94596	0
94608	0
94611	0
94624	0
94662	0
94669	0
94683	0
94694	1
94709	0
94729	0
94757	0
94759	1
94764	0
94767	0
94770	0
94787	0
94792	0
94802	0
94805	0
94822	1
94825	1
94830	0
94848	0
94860	0
94879	0
94900	0
94907	0
94910	0
94914	0
94922	0
94928	0
94931	0
94950	0
94951	0
94965	1
94968	1
94984	0
94999	0
95007	0
95035	0
95036	0
95052	0
95065	0
95071	0
95094	1
95101	1
95107	1
95118	0
95131	1
95133	1
95134	0
95138	0
95141	0
95152	0
95175	0
95184	0
95194	0
95207	0
95213	0
95220	0
95229	0
95236	0
95247	0
95249	0
95253	0
95275	0
95281	0
95294	0
95304	1
95309	0
95326	1
95329	1
95335	0
95341	0
95342	0
95344	0
95373	0
95376	0
95415	1
95421	0
95423	0
95432	0
95434	0
95440	1
95454	0
95455	0
95456	0
95458	1
95459	0
95462	0
95479	0
95481	0
95482	0
95491	0
95495	0
95508	0
95518	0
95524	0
95532	0
95540	1
95550	0
95552	0
95553	0
95579	0
95593	0
95599	0
95605	1
95652	0
95656	0
95682	0
95687	1
95695	0
95696	0
95703	0
95705	0
95720	1
95722	0
95754	0
95762	0
95768	0
95770	0
95778	0
95788	1
95823	0
95830	0
95831	0
95842	1
95850	0
95864	0
95867	0
95880	0
95888	0
95891	0
95899	0
95919	0
95931	0
95962	0
95977	1
95980	1
95981	0
95982	0
95988	0
95993	0
96007	1
96010	0
96012	1
96019	0
96031	1
96041	0
96048	1
96049	0
96051	1
96052	1
96060	0
96076	0
96078	0
96085	0
96110	0
96115	0
96122	0
96144	0
96158	0
96165	0
96167	1
96168	0
96172	0
96174	0
96176	0
96181	0
96182	0
96183	1
96190	0
96191	0
96207	1
96213	0
96223	1
96226	0
96233	0
96235	0
96239	0
96244	0
96246	1
96251	1
96253	0
96257	0
96260	1
96263	0
96286	0
96317	0
96326	1
96329	0
96342	0
96366	0
96367	0
96376	0
96397	0
96401	1
96413	0
96436	0
96441	1
96453	1
96459	1
96460	0
96482	0
96491	1
96509	0
96518	0
96520	0
96521	1
96536	1
96544	0
96546	0
96548	0
96550	0
96557	0
96566	0
96571	0
96584	0
96591	1
96598	1
96601	1
96616	0
96618	0
96623	0
96640	1
96646	0
96650	0
96671	1
96675	0
96682	0
96691	0
96698	0
96723	0
96732	1
96734	0
96745	0
96749	0
96757	1
96759	0
96767	0
96772	0
96780	0
96798	0
96807	0
96811	0
96821	1
96836	0
96838	0
96839	1
96849	0
96863	0
96873	0
96875	0
96883	0
96897	0
96901	0
96903	1
96907	0
96943	0
96960	0
96968	0
96994	0
96999	0
97017	1
97020	1
97045	1
97056	0
97060	0
97096	0
97121	0
97138	0
97146	0
97151	0
97165	1
97168	0
97187	0
97226	0
97241	0
97253	0
97270	1
97292	0
97301	1
97311	0
97312	0
97313	1
97319	0
97326	0
97333	0
97334	0
97345	1
97346	0
97372	0
97381	0
97387	0
97395	1
97420	0
97422	1
97459	0
97465	0
97491	0
97516	0
97536	0
97546	1
97559	0
97566	0
97570	0
97575	1
97597	0
97630	0
97650	0
97676	0
97680	0
97684	0
97687	0
97694	0
97707	0
97722	1
97757	0
97805	1
97814	0
97832	0
97848	0
97879	0
97892	0
97910	0
97918	0
97945	0
97953	0
97955	0
97969	0
97978	0
97981	0
98000	1
98016	0
98051	0
98058	0
98073	0
98079	0
98127	0
98137	0
98152	0
98155	0
98157	0
98169	0
98172	0
98178	0
98212	0
98219	0
98227	0
98258	0
98261	0
98262	0
98263	0
98285	0
98290	0
98320	0
98340	0
98350	0
98357	1
98376	0
98392	0
98397	0
98402	0
98405	0
98406	0
98409	0
98418	0
98422	0
98424	0
98448	0
98456	0
98466	0
98467	0
98468	0
98470	0
98476	0
98478	0
98480	1
98496	0
98498	0
98499	1
98522	0
98536	0
98541	0
98548	0
98565	0
98570	1
98573	0
98576	0
98584	0
98592	1
98601	0
98604	0
98610	0
98611	0
98616	0
98625	1
98632	0
98643	0
98658	0
98662	0
98665	0
98680	0
98684	0
98693	0
98706	0
98710	0
98734	0
98735	0
98740	1
98744	1
98765	1
98767	0
98781	0
98785	0
98797	0
98800	0
98803	0
98805	0
98806	0
98807	0
98808	0
98811	0
98830	0
98844	1
98857	1
98873	0
98880	0
98889	0
98894	0
98928	1
98938	0
98947	1
98957	0
98976	1
98984	0
98987	0
99001	0
99017	1
99028	0
99037	0
99040	0
99042	0
99069	1
99074	1
99081	0
99097	0
99100	0
99102	0
99104	0
99108	1
99119	0
99122	0
99158	0
99159	0
99162	1
99164	1
99187	1
99192	0
99208	0
99209	0
99225	1
99226	0
99255	0
99265	0
99267	0
99273	0
99274	0
99280	1
99282	0
99290	0
99312	1
99314	0
99324	0
99342	0
99348	0
99359	0
99364	0
99367	0
99372	0
99377	0
99394	0
99422	0
99424	0
99443	0
99444	0
99517	0
99518	0
99519	1
99534	0
99537	0
99540	0
99563	0
99565	1
99572	0
99602	0
99603	0
99612	0
99636	0
99646	0
99652	0
99665	1
99679	0
99698	0
99709	0
99717	0
99718	0
99721	0
99727	0
99739	1
99742	0
99751	0
99762	0
99764	0
99767	0
99778	1
99781	0
99785	0
99805	0
99818	0
99841	0
99852	1
99856	1
99857	0
99858	1
99859	1
99862	0
99868	0
99874	0
99885	0
99910	0
99913	0
99914	0
99917	0
99931	0
99936	0
99947	0
99948	0
99967	0
99969	0
99972	0
195	1
470	0
3844	1
3868	0
5024	0
5082	0
5844	0
6617	1
7387	1
10620	0
10965	0
11162	0
13579	0
14760	0
15539	0
16118	1
17704	0
20076	1
20240	0
20909	0
21163	0
23562	0
23975	0
25161	0
28157	0
28620	0
29640	0
31165	0
31472	0
31616	0
31638	0
32023	0
33752	1
34960	1
35080	0
36192	0
36278	0
37086	0
39168	0
41412	0
41934	1
42202	0
42627	0
44105	1
44458	1
44518	0
45900	0
48050	1
48382	1
49338	0
49991	0
52195	0
52222	1
53667	1
53852	0
54398	0
54767	0
56032	0
57734	1
57879	1
60016	1
60745	0
61538	1
61620	0
62498	0
63869	0
63965	0
66752	0
67276	0
67639	1
67675	1
68955	0
71133	1
71394	1
71851	0
76051	0
76674	1
77492	0
78243	0
78307	0
79621	0
79714	1
81161	0
81306	0
81808	1
82480	0
82493	0
83711	0
84059	0
88000	1
88598	0
92458	0
93680	0
93712	0
94821	0
94834	0
96345	1
96442	1
98940	0
99576	0
92595	0
4572	0
15106	0
28227	0
40428	0
88271	0
66548	0
51280	0
43184	0
26707	0
95747	0
30997	0
68362	0
51303	0
72173	0
54870	0
82177	0
91667	0
33785	0
68601	0
92264	0
97315	0
75689	0
55380	0
3580	0
70378	0
93750	0
65453	1
28911	0
33571	0
49343	1
4517	0
53438	0
22891	0
65943	1
68229	0
48566	1
30761	0
2199	0
48444	0
6383	0
11303	1
21824	0
91529	0
83492	0
31268	0
29456	0
9701	1
36430	0
45378	0
36893	0
75895	0
7950	1
8	0
12369	0
75596	0
41788	0
48944	1
25143	0
11531	0
69194	0
96410	0
11498	1
35842	0
70508	0
7429	0
76002	0
96415	0
59205	1
94042	0
67719	0
53929	0
44644	1
2750	0
39160	1
57162	0
76859	0
46875	1
65668	1
77007	0
94660	0
71287	0
9438	0
49102	1
26352	0
13997	0
11701	0
62771	0
96766	0
38961	0
66825	0
61841	0
22004	0
94073	0
28952	0
76570	0
666	0
68500	0
42725	0
2543	1
74224	0
98754	1
39649	0
28125	0
4920	0
55377	0
1578	1
28142	0
84178	0
82948	0
97672	0
10805	0
19071	0
85647	0
52284	0
50710	0
74276	0
69046	0
57857	0
19019	0
41455	0
97618	0
57297	0
87784	0
26658	0
66227	0
61795	0
25219	0
43685	0
98820	1
93251	1
65894	0
63690	0
99644	0
40069	1
52836	0
13769	0
47012	0
41132	0
84414	0
38313	0
73316	0
19126	0
93353	0
3640	0
75967	1
43971	0
56085	0
71363	1
39632	1
29980	0
26247	0
16685	0
29338	0
42811	0
76215	0
2739	0
48660	0
22538	0
652	0
16628	0
74306	0
56264	0
42643	1
78741	0
45282	0
11175	0
2350	0
12354	0
32115	1
64872	0
54450	0
83588	1
91910	1
73777	0
66744	0
6256	0
77075	1
75651	0
62381	1
50812	0
47404	1
87014	0
99470	1
12991	1
22561	1
40465	0
83408	0
75483	0
53372	1
94564	0
14559	0
87999	0
33634	0
35638	0
11700	1
30255	0
39146	0
88537	0
34782	1
78566	0
70291	0
85859	0
5854	0
22306	0
76921	0
87743	1
42620	0
70431	0
30743	1
48611	0
34251	0
83630	0
23631	0
43718	0
71051	0
95142	0
47885	0
83047	0
53958	1
72931	1
91636	1
93109	0
93691	0
33717	0
3739	1
61567	0
30153	0
24162	0
61610	0
60257	1
91050	0
86598	0
31619	0
77674	0
34363	0
72270	0
29703	0
26333	0
31423	0
61111	0
24873	0
13430	0
55967	0
67688	0
62499	0
92798	0
28266	0
34841	0
75028	0
43106	0
65270	0
82415	1
35061	1
68639	1
2692	1
56234	0
78393	0
49382	0
15509	0
36906	0
29631	1
55944	0
29854	0
81660	1
73809	0
74332	0
52425	0
54306	0
34387	0
32746	0
8081	0
53207	1
49227	0
18363	0
65009	0
48995	0
30884	0
60819	0
93541	0
21239	0
58565	1
82299	0
93888	0
51668	1
24248	1
45494	0
41110	0
68208	0
44750	0
47880	1
96896	1
74152	0
30016	0
34801	0
1238	0
83981	0
56936	1
77174	1
42687	1
29766	0
98711	0
9429	0
36587	0
38327	0
25470	1
46052	0
14518	0
85192	0
24166	1
65089	0
39661	1
67938	0
98194	0
63022	0
88437	0
85455	0
4405	0
21099	1
83026	0
93144	0
56133	0
41471	0
50480	0
5625	0
11059	0
497	1
55385	1
95081	0
79013	1
86323	1
21914	0
80003	1
67730	1
48999	0
47489	1
33065	0
97668	0
84021	0
95442	0
2958	1
23637	0
26396	0
39267	0
55140	0
96184	0
19869	0
96288	1
29534	0
48230	0
53525	0
97549	0
61284	1
63465	0
22961	0
97153	1
18713	1
34310	0
68179	0
19434	0
46831	0
80583	0
75899	0
28771	0
23925	0
98941	1
55053	1
94749	0
70481	0
65536	0
29271	0
17687	0
5347	0
90882	0
81404	0
84138	0
11282	0
89399	0
32211	0
14908	1
75358	0
35153	0
50517	0
18301	0
20465	0
49067	0
34691	1
94069	0
9457	0
7789	0
64923	0
79727	1
43658	0
52001	1
73084	0
34694	0
17913	0
70977	0
79046	0
39993	0
47261	0
57924	0
62564	0
35862	0
35309	0
17487	0
99875	0
41311	0
20088	1
83769	1
17237	0
87752	0
77384	0
93557	0
64849	0
85594	0
86387	0
30090	0
37348	0
38078	0
47241	1
18695	0
14856	1
86988	1
69423	1
67001	0
25326	0
67630	0
13566	0
59257	1
43577	0
5801	0
71188	1
94250	0
14455	0
46939	0
65735	0
78151	1
16498	0
42223	1
12545	1
63171	0
48703	0
70068	0
64026	0
86720	0
6949	0
33192	0
99552	0
62668	0
43241	0
95330	0
7386	0
66743	0
88151	0
40248	0
37068	0
15778	0
47154	0
59527	0
39403	0
26065	0
4568	0
86802	0
4926	0
62298	0
20834	0
85323	0
39428	1
53674	0
58101	1
24823	0
48894	0
89865	0
352	0
54931	0
51513	0
33397	0
55893	1
2493	1
26764	0
3633	0
11903	1
5682	1
94892	0
9832	0
53755	1
97149	0
74404	0
98472	1
10839	0
13386	0
8991	0
4192	0
14775	0
51799	0
80203	1
7280	0
78858	0
30063	0
34236	0
17859	0
57062	0
46072	1
65456	0
27710	0
35221	0
22149	0
71455	0
24979	0
23010	1
39605	0
66911	0
90865	0
386	0
36960	0
28408	0
37307	0
62610	0
30143	0
642	0
76861	1
43228	0
63402	0
71820	0
14931	1
99915	0
42338	0
55501	1
84664	0
54526	0
28804	0
57009	0
40573	0
93324	0
21195	0
30739	1
93448	0
96793	0
9081	0
47761	0
89424	0
25183	0
67903	0
30714	0
25616	0
86126	0
747	0
48227	0
16997	0
4793	1
91362	0
9504	0
75642	0
82921	0
68786	0
38812	1
13905	0
95172	1
52329	0
44046	0
30175	0
38463	0
42822	0
98104	0
82191	0
25443	0
77929	0
49832	1
69242	0
9223	0
47845	1
37887	0
58794	0
58423	0
10376	0
23726	0
21130	0
13193	1
45665	0
18876	0
14387	0
72956	1
29088	1
42370	0
90301	0
75652	0
89944	0
82078	0
35499	0
29303	0
38459	0
64513	0
13259	0
50943	0
72455	0
31470	0
49899	0
67990	0
15166	0
87328	0
92000	0
89220	0
53347	1
44535	0
61745	0
49982	1
60422	0
5085	0
60542	0
95527	0
98458	0
93803	0
74292	0
54951	0
65402	0
75604	0
64316	0
78558	0
77647	1
71038	0
60327	0
14957	0
98198	0
46715	0
48633	0
44557	0
29387	0
65202	1
87259	0
95633	0
33974	0
29862	0
19145	0
19211	0
26566	1
68348	1
51158	1
20457	0
10676	0
90266	0
18361	0
69371	0
64991	0
83238	0
76066	0
69672	1
77634	0
99783	0
52773	0
45236	1
28845	0
3385	0
32559	0
98698	0
51273	0
13196	1
71571	0
74781	1
510	0
87066	1
72203	0
28632	0
89716	0
50737	0
82209	0
30151	0
93027	0
76360	1
59177	0
55314	0
87593	1
44346	1
92496	0
70719	0
48650	0
10117	0
91380	0
27802	0
37606	0
40821	1
49758	0
46318	0
55802	0
56228	0
13641	0
12298	1
52258	0
77659	0
12348	1
59028	0
90043	1
27814	1
75262	1
44887	0
99230	0
62727	0
64374	0
28107	0
49962	0
96524	0
83992	1
6432	1
68542	0
13179	0
73722	0
12351	0
8447	0
75650	0
11763	1
59591	1
20019	0
56815	1
63218	0
32246	0
11293	0
97257	1
2645	0
71542	1
80512	0
96369	1
55343	0
94642	0
87462	0
20224	0
74629	0
47632	0
83879	1
57346	1
13232	0
8761	0
25650	1
54028	1
79754	0
71409	0
31200	1
34605	0
93928	0
11459	1
33574	0
12116	0
28834	0
21176	0
60289	0
11433	0
94516	0
80703	0
56253	0
81285	0
63120	1
95472	1
45862	0
17867	0
68768	0
72934	1
20582	1
9492	0
48046	0
50818	1
19636	1
52691	0
49568	0
47515	1
4373	0
61097	0
13999	0
17904	1
97483	0
709	0
63663	0
4487	0
54986	0
93789	0
97310	0
73943	1
20131	0
14031	0
80087	0
33256	0
50436	0
8297	0
26983	0
1393	0
79995	0
9128	1
66472	0
19704	1
19030	0
77841	0
70515	0
65223	1
42641	0
94274	0
20094	0
1313	0
74014	0
79399	0
9620	0
56711	0
47466	0
54684	0
42686	0
40995	0
88003	0
59170	0
69210	0
90157	1
9277	0
26158	1
15760	0
99604	0
21245	0
98748	0
14398	0
18794	0
62589	0
5053	0
30413	0
25520	1
80563	0
97027	0
21295	0
34993	0
57938	1
15877	0
70136	0
67988	1
98337	0
12539	0
94278	0
12060	0
4845	0
66597	0
51055	0
90337	1
43062	0
87339	0
61715	0
10723	0
72328	0
58439	0
58181	0
43138	0
52321	0
81573	1
11850	0
31394	0
94601	0
74284	0
2547	1
53457	0
50094	0
50152	0
59296	1
16508	1
36839	0
78878	0
99706	0
46353	0
86946	1
5885	0
73086	0
95187	0
58457	0
5641	0
82727	0
55630	0
37927	0
9977	0
78085	0
57646	0
61673	0
84523	0
95953	0
81733	0
32529	1
83259	0
33638	0
21765	0
99866	0
21913	0
1944	1
69260	0
47965	0
40994	0
86012	0
945	1
84914	0
68628	0
91180	0
13133	0
27007	0
7420	1
99170	0
14602	0
49233	0
65660	1
53258	0
52921	0
68647	0
68995	0
47482	0
72093	0
69148	0
17885	0
26486	0
79722	1
77197	0
25255	0
67920	0
44550	0
75819	1
2431	0
24428	0
33287	0
93125	1
9696	0
67095	0
9025	1
204	0
93306	0
25538	0
11090	0
19881	0
68965	0
85433	0
87894	0
39949	1
70479	0
85797	1
85630	0
11657	1
43101	0
69271	0
97128	0
53353	0
1229	1
65564	1
45602	0
83289	0
1789	0
1645	0
42048	0
39427	0
99240	1
19693	0
56474	0
38347	1
9336	0
29893	0
88167	0
33734	0
50029	0
98005	0
56337	0
16311	0
98882	0
55604	0
40056	0
56269	0
3527	0
99585	0
7145	0
59627	0
31279	0
21695	0
73347	0
90086	0
12308	0
43373	0
27240	0
60098	0
4029	0
74604	0
44852	0
43675	0
10747	0
26003	0
99624	1
2379	1
38865	0
34735	0
874	0
47869	0
82952	0
78600	0
80135	0
49698	0
24924	0
53826	0
80084	0
46368	0
91616	0
33743	0
65648	0
36540	0
11661	0
8551	1
95291	0
5244	0
20408	0
3202	0
88673	0
36976	0
70166	0
95569	0
47002	0
2948	0
60141	0
79119	0
99687	0
94288	0
91327	0
21318	0
37894	0
40979	0
265	0
67010	0
36578	0
69523	0
6711	0
13849	0
14251	0
78412	0
68066	0
28928	0
70156	1
29718	0
48513	0
71052	0
21930	0
86742	0
68596	0
98136	0
98645	0
18452	0
42583	0
47865	0
21654	0
18093	0
52501	0
41738	0
34833	0
9580	0
52213	0
62458	0
11144	0
80942	0
34531	0
47161	0
58237	1
17423	0
61913	0
80969	0
28210	0
45467	1
67855	0
58545	0
42782	0
36554	1
21895	0
97340	0
93401	0
26404	0
29624	0
75335	0
55046	0
71745	0
28145	1
94940	0
84679	0
42749	0
89161	0
4567	0
96553	0
21006	1
21011	0
38202	0
66262	0
30810	0
42092	1
91821	0
72130	0
56469	0
94029	0
41072	0
51580	0
56537	0
37553	0
41599	0
5492	0
79264	0
93029	0
79924	0
46913	1
15490	0
74711	0
3588	0
80060	0
70856	0
80017	0
70530	0
81800	0
71966	0
16235	0
23363	0
70310	0
65420	0
3302	0
30840	0
41624	0
22933	0
28577	0
10810	0
74084	0
57406	0
42292	0
97185	0
58829	0
8390	1
83440	0
95496	0
73426	0
95424	0
4286	0
92320	0
63971	0
21415	0
11224	0
63797	0
47988	0
51710	0
5864	0
82745	0
20447	0
73625	0
78704	0
13501	0
34413	0
25879	0
19677	0
8757	0
3490	0
34687	0
93792	0
18867	0
70802	0
93213	0
54689	0
34617	0
55789	0
16999	0
67943	0
89153	0
67483	0
98399	0
68400	0
33532	0
59371	0
67958	0
82332	0
93281	0
82899	0
11288	0
32025	0
49773	0
63593	0
91905	0
47458	0
26557	0
8027	1
17576	0
87008	0
42112	0
80796	0
24987	0
45910	0
5894	0
5654	0
67126	0
73044	0
23880	0
86325	0
71021	0
44042	0
11374	0
27265	0
44152	0
82081	0
81996	0
67251	0
37960	0
99407	0
85156	0
63258	0
22158	0
7839	0
82375	0
6339	0
53696	0
56902	0
99141	0
21673	0
57921	0
60784	0
82423	0
90227	0
37245	0
77486	0
28091	0
81195	0
21444	0
13783	0
18237	0
52808	0
26379	0
51229	0
17723	0
5534	0
29742	0
20994	0
93075	0
23729	0
80735	0
23396	0
59395	0
19555	0
62146	0
57958	0
36300	0
82271	0
60570	0
22121	0
45057	0
36063	0
75492	0
77198	0
90441	0
2939	0
70505	0
31491	0
775	0
64187	0
42544	0
73149	0
9286	0
22257	0
28666	0
8263	0
28326	0
86537	0
30643	0
59950	1
77531	0
71044	0
63246	0
92149	0
71132	0
37367	0
75673	0
51886	0
90060	0
14835	0
19682	0
27366	0
41768	0
48647	0
71261	0
86572	0
27138	0
36560	0
96519	0
66402	0
69871	0
10294	0
12511	0
71010	0
41533	0
96947	0
75476	0
25027	0
16071	0
61109	0
44620	0
46560	0
85951	0
53002	0
61631	0
603	1
46157	1
77156	0
97134	0
15169	0
96095	0
49928	0
72038	0
42459	1
13516	0
80325	0
31019	0
30132	0
44133	0
25334	1
74121	1
38918	0
73014	0
43851	0
69823	0
1904	0
24287	1
48454	0
37475	1
11641	0
86960	0
2397	0
73101	0
91288	0
48258	0
75620	0
89603	0
49033	0
38723	0
1723	0
95586	0
37201	0
90831	0
89573	0
20306	1
81956	0
3518	0
17637	0
26679	1
51335	0
74966	1
41450	1
96529	0
64357	0
79100	0
64076	1
50776	0
16001	0
42795	0
86311	1
70993	1
72094	0
1506	0
40406	0
24727	1
71316	0
27790	0
26908	0
3368	1
79734	1
47480	0
49139	0
49470	0
61853	0
53104	0
63571	0
82342	0
94460	0
86622	0
75516	0
6203	1
41827	0
47999	0
7299	0
22401	0
78369	1
48846	0
